gene_id,Rep1._x,Rep2._x,Rep3._x,Rep1._y,Rep2._y,Rep3._y
ENSMUSG00000049892,4.0,17.0,15.0,5.0,6.0,4.0
ENSMUSG00000049897,9.0,6.0,2.0,0.0,1.0,3.0
ENSMUSG00000049904,5.0,2.0,9.0,9.0,7.0,5.0
ENSMUSG00000049907,16.0,10.0,4.0,10.0,7.0,5.0
ENSMUSG00000049922,171.0,223.0,180.0,188.0,173.0,83.0
ENSMUSG00000049932,25.94,91.95,64.2,76.37,69.69,28.45
ENSMUSG00000049940,578.0,539.0,565.0,496.0,577.0,385.0
ENSMUSG00000049950,26.0,17.0,17.0,33.0,51.0,20.0
ENSMUSG00000049957,107.0,140.0,111.0,123.0,104.0,97.0
ENSMUSG00000049960,145.0,156.0,148.0,164.0,161.0,138.0
ENSMUSG00000049969,157.0,112.0,126.0,94.0,103.0,89.0
ENSMUSG00000049971,330.0,433.0,355.0,343.0,253.0,265.0
ENSMUSG00000049985,6.0,0.0,0.0,4.0,2.0,1.0
ENSMUSG00000049988,41.0,40.0,35.0,44.0,27.0,15.0
ENSMUSG00000049999,1.0,1.0,7.0,6.0,9.0,8.0
ENSMUSG00000050002,119.0,197.0,146.0,162.0,185.0,103.0
ENSMUSG00000050010,1.0,6.0,2.0,2.0,0.0,2.0
ENSMUSG00000050014,2.0,6.0,0.0,6.0,3.0,0.0
ENSMUSG00000050017,820.0,878.0,794.0,825.0,930.0,647.0
ENSMUSG00000050022,5.38,15.87,17.5,18.04,18.55,4.97
ENSMUSG00000050029,501.0,394.0,357.0,273.0,302.0,282.0
ENSMUSG00000050043,658.0,587.0,478.79,575.0,615.33,525.38
ENSMUSG00000050050,13.0,14.0,3.0,6.0,10.0,0.0
ENSMUSG00000050052,167.0,125.0,109.0,102.0,117.0,74.0
ENSMUSG00000050064,10.0,9.0,6.0,16.0,11.0,11.0
ENSMUSG00000050069,138.0,166.0,185.0,121.0,220.0,113.0
ENSMUSG00000050079,325.0,318.0,251.0,264.0,223.0,181.0
ENSMUSG00000050088,360.01,288.75,243.89,289.07,278.66,241.29
ENSMUSG00000050097,6.58,19.59,7.58,2.16,0.0,10.65
ENSMUSG00000050103,954.0,835.0,741.0,587.0,806.0,600.0
ENSMUSG00000050106,21.0,40.0,21.43,36.0,38.0,16.0
ENSMUSG00000050107,11.0,11.0,1.0,6.0,4.0,3.0
ENSMUSG00000050122,0.0,3.0,5.0,7.0,0.0,10.0
ENSMUSG00000050132,2.0,4.0,5.0,5.0,2.0,2.0
ENSMUSG00000050144,838.99,1122.99,863.0,1238.98,1040.99,811.0
ENSMUSG00000050148,243.0,284.0,192.0,219.0,168.0,119.0
ENSMUSG00000050174,60.0,65.0,66.0,52.0,80.0,40.0
ENSMUSG00000050188,75.0,73.0,59.0,70.0,73.0,57.0
ENSMUSG00000050192,3.0,8.0,6.0,2.0,4.0,2.0
ENSMUSG00000050199,705.0,714.0,808.0,561.0,619.0,525.0
ENSMUSG00000050212,19.0,29.0,18.0,28.0,31.0,13.0
ENSMUSG00000050213,138.0,151.0,132.0,146.0,121.0,70.0
ENSMUSG00000050229,217.78,234.0,230.0,208.0,217.83,115.0
ENSMUSG00000050232,3.0,6.0,6.0,6.0,5.0,3.0
ENSMUSG00000050234,29.0,96.0,88.0,63.0,62.0,47.0
ENSMUSG00000050240,36.0,32.0,31.0,26.81,20.0,12.64
ENSMUSG00000050244,300.0,335.0,273.0,323.0,279.0,210.0
ENSMUSG00000050248,3.0,13.0,8.0,10.0,16.0,13.0
ENSMUSG00000050270,197.0,146.0,132.0,175.0,147.0,139.0
ENSMUSG00000050271,16.0,24.0,22.0,6.0,11.0,17.0
ENSMUSG00000050299,1101.55,1418.73,1194.68,1280.45,1193.66,747.36
ENSMUSG00000050310,510.0,467.0,416.0,311.0,320.0,269.0
ENSMUSG00000050312,187.0,198.0,166.0,151.0,158.0,131.0
ENSMUSG00000050315,3.0,4.0,2.0,7.0,18.0,8.0
ENSMUSG00000050323,147.0,120.0,124.0,130.0,131.0,98.0
ENSMUSG00000050332,74.0,49.0,42.0,51.0,48.0,45.0
ENSMUSG00000050335,32.0,65.0,65.0,65.0,53.0,36.0
ENSMUSG00000050350,0.0,2.0,1.0,4.0,3.0,1.0
ENSMUSG00000050357,8.0,3.0,2.0,4.0,6.0,5.0
ENSMUSG00000050370,1.0,1.0,4.0,1.0,1.0,2.0
ENSMUSG00000050373,72.79,79.34,82.35,79.53,64.48,33.48
ENSMUSG00000050379,13.0,10.0,12.0,19.0,7.0,6.0
ENSMUSG00000050382,2.0,8.77,8.0,2.42,7.72,3.0
ENSMUSG00000050390,674.0,891.0,771.0,728.0,647.0,367.0
ENSMUSG00000050394,4.0,6.0,3.0,5.0,3.0,5.16
ENSMUSG00000050410,8.0,19.0,13.0,13.0,24.0,13.0
ENSMUSG00000050423,59.0,47.0,38.0,23.0,33.0,19.0
ENSMUSG00000050428,35.0,73.0,54.0,47.0,38.0,24.0
ENSMUSG00000050440,5224.14,9088.38,7402.1,11621.83,9818.35,4024.74
ENSMUSG00000050445,3923.0,2980.0,2203.0,3305.0,2522.0,2334.0
ENSMUSG00000050447,3.0,4.0,5.0,0.0,3.0,2.0
ENSMUSG00000050471,37.0,65.0,40.0,54.0,41.0,37.0
ENSMUSG00000050490,2.97,4.43,3.13,0.0,0.0,2.65
ENSMUSG00000050493,41.0,61.0,61.0,66.0,49.0,34.0
ENSMUSG00000050503,14.89,5.31,12.5,9.22,5.11,3.32
ENSMUSG00000050505,0.0,0.0,0.0,3.0,8.0,19.0
ENSMUSG00000050530,57.0,62.0,45.0,66.0,58.0,38.0
ENSMUSG00000050533,54.0,0.0,0.0,0.18,0.0,2.74
ENSMUSG00000050538,2.0,4.0,1.0,4.28,1.0,6.0
ENSMUSG00000050541,554.0,748.0,692.0,639.0,589.0,360.0
ENSMUSG00000050545,13.0,5.0,15.0,12.0,13.0,14.0
ENSMUSG00000050549,22.0,18.0,25.0,18.0,22.0,35.0
ENSMUSG00000050552,248.0,280.0,243.0,274.0,280.0,189.0
ENSMUSG00000050555,46.18,43.15,23.88,28.29,30.23,9.73
ENSMUSG00000050556,14.0,26.0,19.0,22.0,30.0,10.0
ENSMUSG00000050565,2380.44,2078.27,1882.37,1828.67,1895.27,1529.27
ENSMUSG00000050567,179.0,245.0,239.0,203.0,198.0,143.0
ENSMUSG00000050578,1.0,5.0,0.0,4.0,4.0,0.0
ENSMUSG00000050587,10.0,8.0,8.0,9.0,15.0,7.0
ENSMUSG00000050592,16.0,21.24,12.0,11.0,17.0,12.09
ENSMUSG00000050600,2.0,1.0,10.0,3.0,6.0,1.0
ENSMUSG00000050605,6.0,4.0,2.0,8.0,2.0,1.0
ENSMUSG00000050608,360.0,336.0,305.0,265.0,311.0,249.0
ENSMUSG00000050619,222.0,249.0,203.0,180.0,222.0,143.0
ENSMUSG00000050621,904.0,1052.98,806.0,814.99,895.0,509.0
ENSMUSG00000050627,342.0,344.0,281.0,317.0,352.0,228.0
ENSMUSG00000050628,115.0,240.0,154.61,180.94,173.0,70.0
ENSMUSG00000050663,47.0,30.0,30.0,47.24,62.0,30.0
ENSMUSG00000050666,14.0,13.0,18.0,15.0,14.0,7.0
ENSMUSG00000050668,90.0,94.0,93.0,97.0,138.0,104.0
ENSMUSG00000050675,6.0,5.0,1.0,4.0,0.0,2.0
ENSMUSG00000050677,2.0,4.0,3.0,4.0,1.0,0.0
ENSMUSG00000050697,199.0,146.0,180.0,115.0,179.0,119.0
ENSMUSG00000050705,196.0,273.0,230.0,217.0,255.0,183.0
ENSMUSG00000050708,14742.45,28381.32,25838.77,30200.92,24534.3,12314.54
ENSMUSG00000050709,13.44,14.32,10.14,9.65,2.22,5.72
ENSMUSG00000050714,74.06,47.85,35.64,35.57,48.0,50.45
ENSMUSG00000050721,90.0,149.0,126.0,97.0,68.0,64.0
ENSMUSG00000050730,1124.0,1212.0,988.0,809.0,901.0,668.0
ENSMUSG00000050732,706.0,794.0,688.0,771.0,739.0,450.0
ENSMUSG00000050737,5.0,4.0,2.0,5.0,10.0,2.0
ENSMUSG00000050777,357.0,429.0,372.0,527.0,466.0,287.0
ENSMUSG00000050786,18.0,16.0,18.0,21.0,23.0,17.0
ENSMUSG00000050796,35.0,16.0,24.0,34.0,39.0,19.0
ENSMUSG00000050812,1351.97,1298.0,1124.0,1074.89,1072.0,894.98
ENSMUSG00000050821,5.0,6.0,3.0,9.0,2.02,2.05
ENSMUSG00000050830,0.0,1.0,1.0,2.0,1.0,5.0
ENSMUSG00000050846,138.0,153.0,135.0,118.0,106.0,71.0
ENSMUSG00000050854,64.0,79.0,86.0,95.0,83.0,43.0
ENSMUSG00000050855,12.0,13.0,4.0,9.0,13.0,8.17
ENSMUSG00000050856,121.0,258.0,239.0,348.0,244.0,68.0
ENSMUSG00000050860,80.57,132.33,100.73,57.47,69.18,31.84
ENSMUSG00000050890,182.0,127.0,102.0,109.0,115.0,86.0
ENSMUSG00000050891,89.0,56.0,65.0,43.0,56.0,39.0
ENSMUSG00000050900,33.19,53.41,26.09,40.77,53.98,25.57
ENSMUSG00000050908,12.43,5.62,12.56,7.08,5.34,4.26
ENSMUSG00000050910,16.0,23.0,25.0,32.0,30.0,13.0
ENSMUSG00000050912,639.0,513.0,464.0,398.0,469.0,407.0
ENSMUSG00000050914,0.0,1.0,2.0,5.0,3.0,3.39
ENSMUSG00000050919,17.0,11.0,17.0,9.0,24.0,6.0
ENSMUSG00000050921,6.0,5.55,2.0,2.0,6.0,5.0
ENSMUSG00000050930,6.0,4.0,2.0,8.0,4.0,4.0
ENSMUSG00000050931,741.0,767.0,540.0,468.0,446.0,373.0
ENSMUSG00000050945,16.0,24.0,10.0,13.0,13.0,15.0
ENSMUSG00000050947,99.0,130.0,79.0,56.0,70.0,44.0
ENSMUSG00000050953,52.0,94.0,107.0,74.0,80.0,73.0
ENSMUSG00000050954,55.0,51.0,55.0,35.0,32.0,37.0
ENSMUSG00000050957,4.0,1.0,3.0,0.0,0.0,2.0
ENSMUSG00000050965,112.0,145.0,126.0,95.0,128.0,99.0
ENSMUSG00000050973,36.0,30.0,29.55,40.4,44.0,23.0
ENSMUSG00000050989,31.0,35.0,22.0,29.0,41.0,34.0
ENSMUSG00000050994,27.0,50.0,55.0,22.0,31.0,20.0
ENSMUSG00000051000,87.0,77.0,61.0,33.0,35.0,41.0
ENSMUSG00000051007,188.0,149.0,130.0,171.0,153.0,86.0
ENSMUSG00000051008,5.0,3.0,3.0,4.0,3.0,0.0
ENSMUSG00000051022,0.0,0.0,2.0,9.0,2.0,4.0
ENSMUSG00000051034,17.0,9.0,11.0,17.0,22.0,14.0
ENSMUSG00000051037,10.0,15.19,16.51,20.8,10.62,7.22
ENSMUSG00000051041,160.0,136.0,146.0,181.0,201.0,158.0
ENSMUSG00000051043,732.0,774.0,673.0,726.0,690.0,429.0
ENSMUSG00000051065,210.0,245.0,202.0,181.0,176.0,103.0
ENSMUSG00000051076,8.0,9.0,13.0,3.0,0.0,4.0
ENSMUSG00000051098,125.0,100.0,89.0,108.0,113.0,135.0
ENSMUSG00000051113,1.0,2.0,1.0,1.0,4.0,2.0
ENSMUSG00000051116,53.74,39.15,47.61,31.93,61.53,35.63
ENSMUSG00000051124,88.0,111.0,75.0,79.0,76.0,78.0
ENSMUSG00000051133,0.0,4.24,0.0,8.77,0.0,0.0
ENSMUSG00000051146,6.0,9.0,4.0,8.0,11.0,7.0
ENSMUSG00000051147,179.8,94.0,107.94,154.32,143.86,108.0
ENSMUSG00000051149,34.15,54.73,31.42,5.56,50.99,10.5
ENSMUSG00000051154,588.0,655.0,586.0,661.0,659.0,467.0
ENSMUSG00000051166,123.63,99.11,99.18,81.33,76.01,83.95
ENSMUSG00000051169,102.0,163.0,129.0,127.0,108.0,83.0
ENSMUSG00000051177,251.0,253.0,254.0,154.0,190.0,131.0
ENSMUSG00000051184,86.0,101.0,82.0,94.0,90.0,47.0
ENSMUSG00000051185,77.0,72.0,89.0,77.0,87.0,41.0
ENSMUSG00000051212,7.0,1.0,0.0,2.0,2.0,0.0
ENSMUSG00000051220,4.0,2.0,3.0,5.0,6.0,6.0
ENSMUSG00000051223,1780.41,1627.77,1562.62,1359.0,1704.0,1243.0
ENSMUSG00000051224,30.0,25.0,21.0,22.0,27.0,7.0
ENSMUSG00000051225,1.0,2.03,0.0,4.0,8.0,5.0
ENSMUSG00000051232,77.0,99.0,123.0,93.0,115.0,55.0
ENSMUSG00000051234,267.0,265.0,189.0,199.0,246.0,175.0
ENSMUSG00000051235,20.0,9.0,10.0,16.0,12.0,13.0
ENSMUSG00000051236,195.0,235.0,237.0,193.0,198.0,124.0
ENSMUSG00000051238,60.0,47.0,59.0,66.0,64.0,30.0
ENSMUSG00000051242,2.0,0.0,1.0,0.0,3.0,4.0
ENSMUSG00000051246,8.0,8.0,6.0,5.0,1.0,2.0
ENSMUSG00000051255,136.77,115.69,65.25,89.7,153.39,78.66
ENSMUSG00000051256,270.0,229.0,204.0,222.0,244.0,138.0
ENSMUSG00000051278,10.0,6.0,7.0,5.0,13.0,11.0
ENSMUSG00000051279,7.0,11.0,5.0,1.0,2.0,5.0
ENSMUSG00000051285,2041.0,1495.99,1564.0,1431.0,1541.0,1457.0
ENSMUSG00000051306,141.0,149.0,116.0,120.0,113.0,96.0
ENSMUSG00000051316,47.0,70.0,68.0,69.0,69.0,43.0
ENSMUSG00000051319,42.0,54.0,39.0,67.0,49.0,43.0
ENSMUSG00000051329,145.0,129.0,109.0,116.0,110.0,98.0
ENSMUSG00000051335,19.0,33.0,13.0,23.0,25.0,21.0
ENSMUSG00000051339,1120.95,1285.94,811.92,1177.97,858.0,749.82
ENSMUSG00000051341,13.0,7.0,13.0,5.0,9.0,6.0
ENSMUSG00000051343,14.0,7.0,7.0,12.0,5.0,5.0
ENSMUSG00000051344,34.0,35.0,44.0,35.0,24.0,30.0
ENSMUSG00000051346,242.2,247.23,232.0,264.18,214.16,158.15
ENSMUSG00000051351,57.0,88.0,94.0,70.0,57.0,47.0
ENSMUSG00000051355,272.98,295.33,265.6,288.16,280.5,207.59
ENSMUSG00000051359,227.0,203.0,156.0,185.0,137.0,107.0
ENSMUSG00000051361,0.0,1.0,9.0,0.0,1.0,0.0
ENSMUSG00000051373,5.0,2.0,4.0,5.0,2.0,2.0
ENSMUSG00000051375,894.0,913.0,770.0,870.0,559.0,371.0
ENSMUSG00000051378,5.0,1.0,5.0,7.0,3.0,2.0
ENSMUSG00000051390,94.0,147.0,94.0,149.0,97.0,67.0
ENSMUSG00000051391,964.0,1376.0,997.0,1232.0,1167.0,825.0
ENSMUSG00000051396,194.46,198.51,140.81,187.74,170.5,110.83
ENSMUSG00000051403,559.0,781.0,666.0,772.0,677.0,359.0
ENSMUSG00000051412,494.0,398.0,378.0,285.0,309.0,356.0
ENSMUSG00000051413,57.0,100.0,80.0,75.0,66.0,55.0
ENSMUSG00000051427,201.0,232.0,152.0,256.0,201.0,202.0
ENSMUSG00000051435,20.0,11.0,19.0,18.0,21.0,13.0
ENSMUSG00000051439,33.0,86.0,76.0,32.0,65.0,30.0
ENSMUSG00000051444,3.0,2.0,2.0,6.0,5.0,3.0
ENSMUSG00000051451,353.0,296.0,272.0,301.0,244.0,217.0
ENSMUSG00000051452,57.0,24.0,38.0,28.0,39.0,42.0
ENSMUSG00000051455,9.0,2.0,0.0,1.0,0.0,0.0
ENSMUSG00000051457,3.0,9.0,6.0,12.0,11.0,14.0
ENSMUSG00000051469,382.0,296.0,293.0,211.0,286.0,194.0
ENSMUSG00000051483,339.96,499.98,455.97,391.92,383.0,241.97
ENSMUSG00000051495,691.12,1102.0,741.0,568.0,536.0,279.86
ENSMUSG00000051497,27.0,22.0,29.0,23.0,16.0,21.0
ENSMUSG00000051498,10.44,8.39,3.41,7.52,7.54,2.38
ENSMUSG00000051499,4.0,2.0,0.0,3.0,4.0,3.0
ENSMUSG00000051502,11.0,12.0,13.0,18.0,10.0,8.0
ENSMUSG00000051504,6.0,6.0,3.0,5.0,17.0,7.0
ENSMUSG00000051506,42.0,59.0,29.0,75.0,78.0,55.0
ENSMUSG00000051510,729.65,928.0,782.63,880.87,748.88,498.88
ENSMUSG00000051517,11.0,3.0,3.0,6.0,4.0,3.0
ENSMUSG00000051518,64.0,89.0,65.0,73.0,62.0,57.0
ENSMUSG00000051537,6.0,7.0,4.0,6.0,7.0,3.0
ENSMUSG00000051550,35.0,37.0,41.0,42.0,42.0,16.0
ENSMUSG00000051557,40.43,42.68,40.03,37.44,33.71,28.47
ENSMUSG00000051579,112.0,104.0,109.0,78.0,95.0,117.0
ENSMUSG00000051586,148.0,265.0,151.0,240.0,185.0,160.0
ENSMUSG00000051615,282.0,359.0,235.0,299.0,327.0,277.0
ENSMUSG00000051627,4.38,0.0,0.0,6.34,2.32,1.1
ENSMUSG00000051639,0.0,71.39,0.0,46.48,21.29,0.0
ENSMUSG00000051650,64.53,28.94,35.33,38.88,33.08,61.03
ENSMUSG00000051652,1033.99,915.0,839.0,1424.0,1135.0,827.0
ENSMUSG00000051669,19.0,5.0,18.0,17.0,22.0,17.0
ENSMUSG00000051671,123.0,118.0,111.0,131.0,147.0,122.0
ENSMUSG00000051674,645.0,560.0,453.0,462.0,463.0,363.0
ENSMUSG00000051675,82.0,101.0,86.0,100.0,76.0,57.0
ENSMUSG00000051682,66.0,71.0,40.0,70.0,68.0,47.0
ENSMUSG00000051695,917.0,1478.0,1275.0,1400.0,1270.0,800.0
ENSMUSG00000051705,36.0,18.0,16.0,25.0,17.0,12.0
ENSMUSG00000051716,2313.0,3197.0,2554.0,3704.0,3520.0,2913.0
ENSMUSG00000051721,70.0,73.0,67.0,55.0,57.0,48.0
ENSMUSG00000051730,122.79,114.55,90.39,114.59,114.75,86.67
ENSMUSG00000051735,22.0,11.0,21.0,17.0,18.0,11.0
ENSMUSG00000051736,5.0,4.0,4.0,1.0,1.0,4.0
ENSMUSG00000051748,2634.0,3081.0,2861.0,2971.0,2675.0,2099.0
ENSMUSG00000051768,78.0,127.0,67.0,87.0,91.0,47.0
ENSMUSG00000051786,179.47,183.08,187.44,179.49,158.13,138.97
ENSMUSG00000051790,15.0,40.0,26.0,35.0,30.0,15.0
ENSMUSG00000051817,21.0,31.0,25.0,20.0,21.0,11.0
ENSMUSG00000051839,1.0,1.0,1.0,3.0,2.0,4.0
ENSMUSG00000051851,5.01,5.69,7.08,19.45,5.49,7.03
ENSMUSG00000051853,673.0,765.0,655.0,676.0,545.0,385.0
ENSMUSG00000051855,21.87,14.18,18.49,24.74,15.05,24.51
ENSMUSG00000051864,198.0,199.0,175.0,166.0,175.0,148.0
ENSMUSG00000051890,2.0,2.0,2.0,8.0,2.0,3.0
ENSMUSG00000051906,1.0,1.0,3.0,4.0,0.0,3.0
ENSMUSG00000051910,215.0,259.0,232.0,234.0,173.0,167.0
ENSMUSG00000051934,81.0,105.0,82.0,62.0,79.0,65.0
ENSMUSG00000051950,20.0,36.0,24.0,21.0,20.0,28.0
ENSMUSG00000051969,6.0,7.0,6.0,4.0,4.0,4.0
ENSMUSG00000051977,50.0,70.0,42.0,76.0,77.0,52.0
ENSMUSG00000051978,17.0,27.0,27.0,36.0,27.0,12.0
ENSMUSG00000051984,101.0,101.0,86.0,85.0,86.0,77.0
ENSMUSG00000051989,86.0,100.0,59.0,71.0,89.0,49.0
ENSMUSG00000051998,3.0,2.0,3.0,4.0,8.0,1.0
ENSMUSG00000052013,9.0,3.0,10.0,9.0,9.0,10.0
ENSMUSG00000052031,129.89,128.17,115.07,111.47,113.66,71.49
ENSMUSG00000052033,44.0,41.0,51.0,28.0,36.0,24.0
ENSMUSG00000052040,387.0,668.0,578.0,644.0,536.0,397.0
ENSMUSG00000052056,101.0,147.0,119.0,111.0,91.0,60.0
ENSMUSG00000052062,101.0,100.0,118.93,132.0,135.0,92.0
ENSMUSG00000052085,813.0,775.0,690.0,556.0,642.0,468.0
ENSMUSG00000052087,6.0,6.0,3.0,10.0,8.0,3.0
ENSMUSG00000052102,227.95,176.0,165.0,249.0,188.3,248.0
ENSMUSG00000052105,7.0,8.0,3.0,3.0,2.0,2.0
ENSMUSG00000052117,165.0,101.0,127.0,92.0,74.0,36.0
ENSMUSG00000052125,5.0,4.0,2.0,1.0,5.0,3.0
ENSMUSG00000052131,3.07,1.0,1.02,2.0,2.0,2.0
ENSMUSG00000052133,28.0,39.0,22.0,37.0,48.0,17.0
ENSMUSG00000052137,150.57,90.98,78.09,71.55,70.46,88.57
ENSMUSG00000052139,234.0,284.18,229.99,231.0,243.0,153.0
ENSMUSG00000052142,3.0,10.67,10.0,15.0,12.82,15.0
ENSMUSG00000052144,585.66,513.14,532.62,359.88,427.93,368.61
ENSMUSG00000052146,1198.0,1151.32,1058.0,1190.38,965.95,544.02
ENSMUSG00000052151,152.0,179.0,203.0,160.0,100.0,77.0
ENSMUSG00000052155,472.72,351.06,359.04,237.09,310.91,264.56
ENSMUSG00000052160,114.0,124.0,97.0,127.0,118.0,82.0
ENSMUSG00000052188,1.0,7.2,1.55,1.0,0.0,0.0
ENSMUSG00000052214,407.0,575.0,548.0,591.0,548.0,396.0
ENSMUSG00000052229,45.04,52.26,51.97,36.49,34.94,44.38
ENSMUSG00000052248,4.05,4.8,4.59,1.32,2.53,2.34
ENSMUSG00000052253,192.0,189.0,206.0,167.0,110.0,112.0
ENSMUSG00000052270,8.0,15.96,17.0,6.0,5.0,11.0
ENSMUSG00000052271,22.0,24.0,17.0,23.0,13.0,1.0
ENSMUSG00000052291,6.0,6.0,8.0,4.0,7.0,13.0
ENSMUSG00000052293,284.35,303.47,313.73,241.47,317.68,210.47
ENSMUSG00000052296,981.0,1255.0,1131.0,1263.0,1097.0,653.0
ENSMUSG00000052298,190.0,195.0,154.0,127.0,155.0,148.0
ENSMUSG00000052299,743.0,624.0,575.0,582.0,531.0,422.0
ENSMUSG00000052302,243.0,89.0,80.0,130.0,90.0,62.0
ENSMUSG00000052305,3469.92,2493.6,1688.57,4197.48,7374.42,2970.1
ENSMUSG00000052310,628.0,911.0,814.0,864.0,705.0,516.0
ENSMUSG00000052316,9.0,7.0,3.0,1.0,4.0,2.0
ENSMUSG00000052331,154.0,107.0,89.0,85.0,88.0,60.0
ENSMUSG00000052336,0.0,5.0,5.0,8.0,9.0,7.0
ENSMUSG00000052337,1289.0,1372.0,1285.0,1176.0,1313.0,906.0
ENSMUSG00000052364,5.0,4.0,8.0,5.0,3.0,3.0
ENSMUSG00000052369,159.0,183.0,144.0,142.0,151.0,115.0
ENSMUSG00000052384,49.0,112.0,87.0,81.01,92.0,30.0
ENSMUSG00000052392,239.69,134.16,134.03,176.35,166.25,167.46
ENSMUSG00000052395,236.0,167.0,167.0,215.0,203.0,171.0
ENSMUSG00000052396,4.0,0.0,2.0,0.0,4.0,1.0
ENSMUSG00000052397,27.0,43.0,49.0,47.0,48.0,57.0
ENSMUSG00000052406,194.0,253.0,200.0,207.83,192.0,135.0
ENSMUSG00000052407,145.0,147.0,101.0,52.0,74.0,60.0
ENSMUSG00000052415,3.0,9.0,14.0,5.0,10.0,10.0
ENSMUSG00000052419,103.0,114.0,102.0,107.0,138.0,89.0
ENSMUSG00000052423,113.53,136.46,108.34,136.3,107.11,68.59
ENSMUSG00000052428,987.0,910.0,822.0,768.0,841.0,637.0
ENSMUSG00000052429,107.0,164.0,114.0,142.0,123.0,76.0
ENSMUSG00000052435,39.0,41.0,46.0,46.0,44.0,22.0
ENSMUSG00000052446,103.0,81.0,72.0,80.0,100.0,91.0
ENSMUSG00000052456,286.0,337.0,273.0,296.0,284.0,217.0
ENSMUSG00000052459,837.0,690.0,660.0,626.0,647.0,493.0
ENSMUSG00000052477,5.72,1.13,8.22,12.07,3.45,4.6
ENSMUSG00000052488,277.66,369.2,334.33,357.72,324.43,204.88
ENSMUSG00000052496,19.0,29.0,6.0,30.0,17.0,9.0
ENSMUSG00000052504,4.0,15.0,2.0,10.0,15.0,10.0
ENSMUSG00000052512,415.0,510.0,481.0,502.0,400.0,349.0
ENSMUSG00000052516,29.0,40.0,16.0,22.0,34.0,21.0
ENSMUSG00000052520,9248.99,7290.81,7583.0,6772.0,7819.98,5854.0
ENSMUSG00000052525,1.39,2.63,5.3,0.0,1.21,1.34
ENSMUSG00000052533,136.0,171.62,128.0,132.86,122.0,101.0
ENSMUSG00000052534,201.0,182.0,160.0,183.0,220.0,152.0
ENSMUSG00000052539,536.0,530.0,426.0,441.0,483.0,312.0
ENSMUSG00000052544,6.0,9.0,11.0,8.0,2.0,6.0
ENSMUSG00000052557,40.0,33.0,28.0,24.0,20.0,11.0
ENSMUSG00000052560,39.0,53.0,38.0,63.0,27.0,38.0
ENSMUSG00000052562,3666.61,3094.34,2938.94,2419.49,2759.25,2236.45
ENSMUSG00000052563,68.0,48.0,31.0,44.0,28.0,25.0
ENSMUSG00000052565,8.12,2.03,5.06,8.36,6.1,4.04
ENSMUSG00000052566,193.0,231.0,181.0,211.0,189.0,104.0
ENSMUSG00000052593,290.29,313.17,251.51,252.48,293.13,271.26
ENSMUSG00000052595,2748.0,2431.0,2239.0,2219.0,2419.0,1601.0
ENSMUSG00000052605,147.0,133.0,126.0,132.0,128.0,90.0
ENSMUSG00000052609,381.0,393.0,371.0,433.0,307.0,267.0
ENSMUSG00000052632,381.28,273.19,194.85,92.12,81.91,51.46
ENSMUSG00000052656,1241.0,958.0,843.0,932.0,934.0,919.0
ENSMUSG00000052658,9.0,5.0,2.0,3.0,4.0,0.0
ENSMUSG00000052675,6.03,14.0,21.0,13.0,11.0,7.0
ENSMUSG00000052676,122.0,80.0,68.0,55.0,48.0,72.0
ENSMUSG00000052681,800.0,721.0,679.0,586.0,592.0,564.0
ENSMUSG00000052684,72.0,293.55,180.58,185.75,219.55,74.95
ENSMUSG00000052688,7.0,16.0,7.0,14.0,10.0,13.0
ENSMUSG00000052698,159.0,214.0,205.0,141.0,147.0,122.0
ENSMUSG00000052707,909.0,882.0,643.0,638.0,574.0,498.0
ENSMUSG00000052712,869.0,857.0,826.0,694.0,713.0,476.0
ENSMUSG00000052713,29.0,13.0,13.0,29.0,24.0,25.0
ENSMUSG00000052726,21.0,20.0,9.0,17.0,12.0,17.0
ENSMUSG00000052727,8.0,1.0,3.0,15.0,13.0,14.0
ENSMUSG00000052736,2.1,3.51,0.0,6.72,3.0,2.0
ENSMUSG00000052738,2120.0,1917.0,1908.0,1711.0,1901.0,1333.0
ENSMUSG00000052748,275.0,269.0,259.0,223.0,236.0,215.0
ENSMUSG00000052749,3.17,6.41,4.2,9.33,5.0,4.35
ENSMUSG00000052751,297.0,356.0,288.0,378.0,291.0,185.0
ENSMUSG00000052752,178.0,182.0,177.0,180.0,170.95,92.0
ENSMUSG00000052760,13.0,3.0,7.0,10.0,7.0,6.0
ENSMUSG00000052763,40.51,79.98,61.37,71.0,49.34,44.0
ENSMUSG00000052776,55.41,56.34,24.37,54.39,50.6,36.31
ENSMUSG00000052783,14.0,9.0,9.0,7.0,7.0,9.0
ENSMUSG00000052794,32.34,28.8,31.67,37.28,33.57,18.12
ENSMUSG00000052798,46.0,56.0,38.0,59.0,50.0,43.0
ENSMUSG00000052812,215.0,210.0,163.0,167.0,198.0,117.0
ENSMUSG00000052821,8.0,5.0,5.0,11.0,11.0,9.0
ENSMUSG00000052825,255.14,316.72,238.2,232.9,288.06,188.06
ENSMUSG00000052833,200.0,204.0,159.0,168.0,184.0,165.0
ENSMUSG00000052837,46.0,875.0,803.0,240.0,88.0,96.0
ENSMUSG00000052852,10.0,9.0,3.0,6.0,11.0,7.0
ENSMUSG00000052889,24.0,27.0,21.0,28.0,20.0,19.0
ENSMUSG00000052906,315.28,305.2,253.33,265.24,235.26,207.64
